date;original;predict
25-09-2020;490,42857142857144;523,2058338215882
26-09-2020;569,5714285714286;536,0317057631553
27-09-2020;573,7142857142857;555,2889965365383
28-09-2020;578,1428571428571;558,8490437874034
29-09-2020;548,8571428571429;581,0748971309366
30-09-2020;575,5714285714286;605,8188983068763
01-10-2020;562,8571428571429;622,438679245429
02-10-2020;509,14285714285717;628,3700421250253
03-10-2020;437,85714285714283;601,8030713475281
04-10-2020;418,2857142857143;578,2700909930619
05-10-2020;400,85714285714283;559,2137686840895
06-10-2020;414,57142857142856;530,1822179805234
07-10-2020;408,7142857142857;498,7023077808518
08-10-2020;442,85714285714283;487,1189927686638
09-10-2020;436,7142857142857;479,02021913755596
10-10-2020;460,0;488,09743858380585
11-10-2020;462,0;491,304374001723
12-10-2020;531,7142857142857;504,5458992626354
13-10-2020;539,5714285714286;530,8123051261988
14-10-2020;513,5714285714286;544,0033611963051
15-10-2020;490,14285714285717;542,0817864763374
16-10-2020;542,8571428571429;553,0672650991622
17-10-2020;552,2857142857143;565,05224021772
18-10-2020;518,1428571428571;578,9322116017312
19-10-2020;453,2857142857143;568,2097071614052
20-10-2020;454,0;551,5594732156693
21-10-2020;463,14285714285717;552,5426202194441
22-10-2020;488,85714285714283;548,5489905353799
23-10-2020;494,57142857142856;535,3475013276878
24-10-2020;475,14285714285717;520,8051337343271
25-10-2020;481,7142857142857;512,5394949523946
26-10-2020;517,7142857142857;528,8661201783603
27-10-2020;510,85714285714283;543,8447026363557
28-10-2020;555,7142857142857;552,470098194221
29-10-2020;498,7142857142857;565,8250255957773
30-10-2020;441,57142857142856;567,8495618950452
31-10-2020;421,57142857142856;561,2713705045497
01-11-2020;407,85714285714283;554,2140397248362
02-11-2020;433,42857142857144;544,5972250985371
03-11-2020;490,0;538,8985670488776
04-11-2020;421,2857142857143;520,5071877814012
05-11-2020;470,57142857142856;508,36589008330117
06-11-2020;461,14285714285717;507,629833727205
07-11-2020;462,0;519,1794540352522
08-11-2020;450,42857142857144;524,8339121925234
09-11-2020;350,7142857142857;504,89340377373463
10-11-2020;281,14285714285717;472,49767856508873
11-11-2020;301,2857142857143;455,32016947346125
12-11-2020;252,0;424,9649722101306
13-11-2020;251,28571428571428;391,4743149940258
14-11-2020;271,0;364,9922422298345
15-11-2020;246,71428571428572;325,78652787189606
16-11-2020;285,57142857142856;317,6821097550921
17-11-2020;315,57142857142856;316,17652734658583
18-11-2020;329,57142857142856;325,38404686424184
19-11-2020;303,14285714285717;333,1008101953425
20-11-2020;301,7142857142857;340,70859497142607
21-11-2020;313,0;336,5810180446165
22-11-2020;351,42857142857144;354,77040358003387
23-11-2020;362,14285714285717;373,80965036030074
24-11-2020;308,0;374,08982015620103
25-11-2020;296,14285714285717;364,1637639562052
26-11-2020;320,85714285714283;367,3082806495121
27-11-2020;306,2857142857143;364,6563244946759
28-11-2020;239,14285714285714;362,35981829521637
29-11-2020;233,42857142857142;347,7526608514163
30-11-2020;240,28571428571428;325,0104418226528
01-12-2020;285,2857142857143;328,03225439549044
02-12-2020;260,57142857142856;322,93864164441317
03-12-2020;310,14285714285717;316,95157924690363
04-12-2020;363,42857142857144;330,94456078887214
05-12-2020;363,85714285714283;348,8476556221735
06-12-2020;339,14285714285717;359,79314616419794
07-12-2020;284,42857142857144;371,9504531219404
